Total bytes: 78514 (76.7 KB), 1.929 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.964314
Total bytes: 78579 (76.7 KB), 1.93 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.965113
Total bytes: 78539 (76.7 KB), 1.929 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.964621
Total bytes: 312323 (305.0 KB), 1.914 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956807
Total bytes: 312336 (305.0 KB), 1.914 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956847
Total bytes: 312165 (304.8 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956323
Total bytes: 312167 (304.9 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956329
Total bytes: 312269 (305.0 KB), 1.913 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956641
Total bytes: 312168 (304.9 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956332
Total bytes: 488017 (476.6 KB), 1.763 bpb, 1.762 bps w/ no header, Normalized Dissimilarity Rate: 0.881277
Total bytes: 488476 (477.0 KB), 1.764 bpb, 1.764 bps w/ no header, Normalized Dissimilarity Rate: 0.882106
Total bytes: 487779 (476.3 KB), 1.762 bpb, 1.761 bps w/ no header, Normalized Dissimilarity Rate: 0.880847
Total bytes: 487474 (476.0 KB), 1.761 bpb, 1.76 bps w/ no header, Normalized Dissimilarity Rate: 0.880296
Total bytes: 487255 (475.8 KB), 1.76 bpb, 1.759 bps w/ no header, Normalized Dissimilarity Rate: 0.879901
Total bytes: 487103 (475.7 KB), 1.759 bpb, 1.759 bps w/ no header, Normalized Dissimilarity Rate: 0.879626
Total bytes: 302085 (295.0 KB), 1.897 bpb, 1.897 bps w/ no header, Normalized Dissimilarity Rate: 0.948717
Total bytes: 302886 (295.8 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.951233
Total bytes: 301942 (294.9 KB), 1.897 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948268
Total bytes: 301702 (294.6 KB), 1.895 bpb, 1.895 bps w/ no header, Normalized Dissimilarity Rate: 0.947514
Total bytes: 301681 (294.6 KB), 1.895 bpb, 1.894 bps w/ no header, Normalized Dissimilarity Rate: 0.947448
Total bytes: 301393 (294.3 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946544
Total bytes: 1245792 (1.2 MB), 1.726 bpb, 1.726 bps w/ no header, Normalized Dissimilarity Rate: 0.862983
Total bytes: 1251648 (1.2 MB), 1.734 bpb, 1.734 bps w/ no header, Normalized Dissimilarity Rate: 0.86704
Total bytes: 1245427 (1.2 MB), 1.725 bpb, 1.725 bps w/ no header, Normalized Dissimilarity Rate: 0.86273
Total bytes: 1239499 (1.2 MB), 1.717 bpb, 1.717 bps w/ no header, Normalized Dissimilarity Rate: 0.858624
Total bytes: 1230484 (1.2 MB), 1.705 bpb, 1.705 bps w/ no header, Normalized Dissimilarity Rate: 0.852379
Total bytes: 1229042 (1.2 MB), 1.703 bpb, 1.703 bps w/ no header, Normalized Dissimilarity Rate: 0.85138
Total bytes: 814501 (795.4 KB), 1.765 bpb, 1.765 bps w/ no header, Normalized Dissimilarity Rate: 0.882467
Total bytes: 817724 (798.6 KB), 1.772 bpb, 1.772 bps w/ no header, Normalized Dissimilarity Rate: 0.885959
Total bytes: 813121 (794.1 KB), 1.762 bpb, 1.762 bps w/ no header, Normalized Dissimilarity Rate: 0.880972
Total bytes: 812380 (793.3 KB), 1.76 bpb, 1.76 bps w/ no header, Normalized Dissimilarity Rate: 0.880169
Total bytes: 808591 (789.6 KB), 1.752 bpb, 1.752 bps w/ no header, Normalized Dissimilarity Rate: 0.876064
Total bytes: 804419 (785.6 KB), 1.743 bpb, 1.743 bps w/ no header, Normalized Dissimilarity Rate: 0.871544
Total bytes: 217755 (212.7 KB), 1.857 bpb, 1.857 bps w/ no header, Normalized Dissimilarity Rate: 0.928653
Total bytes: 217666 (212.6 KB), 1.857 bpb, 1.856 bps w/ no header, Normalized Dissimilarity Rate: 0.928274
Total bytes: 217220 (212.1 KB), 1.853 bpb, 1.852 bps w/ no header, Normalized Dissimilarity Rate: 0.926372
Total bytes: 217153 (212.1 KB), 1.852 bpb, 1.852 bps w/ no header, Normalized Dissimilarity Rate: 0.926086
Total bytes: 217151 (212.1 KB), 1.852 bpb, 1.851 bps w/ no header, Normalized Dissimilarity Rate: 0.926077
Total bytes: 216960 (211.9 KB), 1.851 bpb, 1.85 bps w/ no header, Normalized Dissimilarity Rate: 0.925263
Total bytes: 794626 (776.0 KB), 1.763 bpb, 1.763 bps w/ no header, Normalized Dissimilarity Rate: 0.8814
Total bytes: 795049 (776.4 KB), 1.764 bpb, 1.764 bps w/ no header, Normalized Dissimilarity Rate: 0.881869
Total bytes: 793466 (774.9 KB), 1.76 bpb, 1.76 bps w/ no header, Normalized Dissimilarity Rate: 0.880113
Total bytes: 792600 (774.0 KB), 1.758 bpb, 1.758 bps w/ no header, Normalized Dissimilarity Rate: 0.879153
Total bytes: 791810 (773.3 KB), 1.757 bpb, 1.756 bps w/ no header, Normalized Dissimilarity Rate: 0.878277
Total bytes: 791296 (772.8 KB), 1.755 bpb, 1.755 bps w/ no header, Normalized Dissimilarity Rate: 0.877706
Total bytes: 139773 (136.5 KB), 1.892 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946125
Total bytes: 139823 (136.5 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946464
Total bytes: 139639 (136.4 KB), 1.89 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.945218
Total bytes: 139726 (136.5 KB), 1.892 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945807
Total bytes: 139507 (136.2 KB), 1.889 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944325
Total bytes: 139098 (135.8 KB), 1.883 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941556
Total bytes: 2283691 (2.2 MB), 1.67 bpb, 1.67 bps w/ no header, Normalized Dissimilarity Rate: 0.835062
Total bytes: 2282960 (2.2 MB), 1.67 bpb, 1.67 bps w/ no header, Normalized Dissimilarity Rate: 0.834794
Total bytes: 2281801 (2.2 MB), 1.669 bpb, 1.669 bps w/ no header, Normalized Dissimilarity Rate: 0.834371
Total bytes: 2279285 (2.2 MB), 1.667 bpb, 1.667 bps w/ no header, Normalized Dissimilarity Rate: 0.833451
Total bytes: 2276088 (2.2 MB), 1.665 bpb, 1.664 bps w/ no header, Normalized Dissimilarity Rate: 0.832282
Total bytes: 2274457 (2.2 MB), 1.663 bpb, 1.663 bps w/ no header, Normalized Dissimilarity Rate: 0.831685
Total bytes: 395662 (386.4 KB), 1.211 bpb, 1.211 bps w/ no header, Normalized Dissimilarity Rate: 0.605704
Total bytes: 397493 (388.2 KB), 1.217 bpb, 1.217 bps w/ no header, Normalized Dissimilarity Rate: 0.608507
Total bytes: 393807 (384.6 KB), 1.206 bpb, 1.206 bps w/ no header, Normalized Dissimilarity Rate: 0.602864
Total bytes: 392381 (383.2 KB), 1.201 bpb, 1.201 bps w/ no header, Normalized Dissimilarity Rate: 0.600681
Total bytes: 384561 (375.5 KB), 1.177 bpb, 1.177 bps w/ no header, Normalized Dissimilarity Rate: 0.58871
Total bytes: 376571 (367.7 KB), 1.153 bpb, 1.153 bps w/ no header, Normalized Dissimilarity Rate: 0.576478
Total bytes: 928875 (907.1 KB), 1.933 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.966346
Total bytes: 929695 (907.9 KB), 1.934 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967199
Total bytes: 928521 (906.8 KB), 1.932 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.965978
Total bytes: 927799 (906.1 KB), 1.93 bpb, 1.93 bps w/ no header, Normalized Dissimilarity Rate: 0.965227
Total bytes: 927409 (905.7 KB), 1.93 bpb, 1.929 bps w/ no header, Normalized Dissimilarity Rate: 0.964821
Total bytes: 926967 (905.2 KB), 1.929 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.964361
Total bytes: 119367 (116.6 KB), 1.919 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.959459
Total bytes: 119347 (116.5 KB), 1.919 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.959298
Total bytes: 119314 (116.5 KB), 1.918 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.959033
Total bytes: 119343 (116.5 KB), 1.919 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.959266
Total bytes: 119392 (116.6 KB), 1.919 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.95966
Total bytes: 119358 (116.6 KB), 1.919 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.959387
Total bytes: 64779 (63.3 KB), 1.971 bpb, 1.969 bps w/ no header, Normalized Dissimilarity Rate: 0.985296
Total bytes: 64754 (63.2 KB), 1.97 bpb, 1.968 bps w/ no header, Normalized Dissimilarity Rate: 0.984915
Total bytes: 64753 (63.2 KB), 1.97 bpb, 1.968 bps w/ no header, Normalized Dissimilarity Rate: 0.9849
Total bytes: 64784 (63.3 KB), 1.971 bpb, 1.969 bps w/ no header, Normalized Dissimilarity Rate: 0.985372
Total bytes: 64825 (63.3 KB), 1.972 bpb, 1.969 bps w/ no header, Normalized Dissimilarity Rate: 0.985995
Total bytes: 64819 (63.3 KB), 1.972 bpb, 1.969 bps w/ no header, Normalized Dissimilarity Rate: 0.985904
Total bytes: 655673 (640.3 KB), 1.804 bpb, 1.804 bps w/ no header, Normalized Dissimilarity Rate: 0.902034
Total bytes: 656269 (640.9 KB), 1.806 bpb, 1.806 bps w/ no header, Normalized Dissimilarity Rate: 0.902854
Total bytes: 655562 (640.2 KB), 1.804 bpb, 1.804 bps w/ no header, Normalized Dissimilarity Rate: 0.901882
Total bytes: 655125 (639.8 KB), 1.803 bpb, 1.802 bps w/ no header, Normalized Dissimilarity Rate: 0.90128
Total bytes: 654805 (639.5 KB), 1.802 bpb, 1.801 bps w/ no header, Normalized Dissimilarity Rate: 0.90084
Total bytes: 654541 (639.2 KB), 1.801 bpb, 1.801 bps w/ no header, Normalized Dissimilarity Rate: 0.900477
Total bytes: 230394 (225.0 KB), 1.926 bpb, 1.925 bps w/ no header, Normalized Dissimilarity Rate: 0.962828
Total bytes: 230453 (225.1 KB), 1.926 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963075
Total bytes: 230284 (224.9 KB), 1.925 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962369
Total bytes: 230283 (224.9 KB), 1.925 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962365
Total bytes: 230358 (225.0 KB), 1.925 bpb, 1.925 bps w/ no header, Normalized Dissimilarity Rate: 0.962678
Total bytes: 230268 (224.9 KB), 1.925 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962302
Total bytes: 371584 (362.9 KB), 1.914 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.95676
Total bytes: 371502 (362.8 KB), 1.913 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956549
Total bytes: 371421 (362.7 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.95634
Total bytes: 371445 (362.7 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956402
Total bytes: 371548 (362.8 KB), 1.913 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956667
Total bytes: 371448 (362.7 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.95641
Total bytes: 484689 (473.3 KB), 1.917 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.95872
Total bytes: 485252 (473.9 KB), 1.92 bpb, 1.919 bps w/ no header, Normalized Dissimilarity Rate: 0.959834
Total bytes: 484586 (473.2 KB), 1.917 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.958517
Total bytes: 484363 (473.0 KB), 1.916 bpb, 1.916 bps w/ no header, Normalized Dissimilarity Rate: 0.958076
Total bytes: 484329 (473.0 KB), 1.916 bpb, 1.916 bps w/ no header, Normalized Dissimilarity Rate: 0.958008
Total bytes: 484266 (472.9 KB), 1.916 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.957884
Total bytes: 1833847 (1.7 MB), 1.633 bpb, 1.632 bps w/ no header, Normalized Dissimilarity Rate: 0.816262
Total bytes: 1940300 (1.9 MB), 1.727 bpb, 1.727 bps w/ no header, Normalized Dissimilarity Rate: 0.863645
Total bytes: 1831636 (1.7 MB), 1.631 bpb, 1.63 bps w/ no header, Normalized Dissimilarity Rate: 0.815278
Total bytes: 1764823 (1.7 MB), 1.571 bpb, 1.571 bps w/ no header, Normalized Dissimilarity Rate: 0.785539
Total bytes: 1712560 (1.6 MB), 1.525 bpb, 1.524 bps w/ no header, Normalized Dissimilarity Rate: 0.762276
Total bytes: 1705207 (1.6 MB), 1.518 bpb, 1.518 bps w/ no header, Normalized Dissimilarity Rate: 0.759003
Total bytes: 120034 (117.2 KB), 1.881 bpb, 1.88 bps w/ no header, Normalized Dissimilarity Rate: 0.940296
Total bytes: 120213 (117.4 KB), 1.883 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941699
