Total bytes: 1290685 (1.2 MB), 1.795 bpb, 1.795 bps w/ no header, Normalized Dissimilarity Rate: 0.897635
Total bytes: 1270303 (1.2 MB), 1.767 bpb, 1.767 bps w/ no header, Normalized Dissimilarity Rate: 0.88346
Total bytes: 1274965 (1.2 MB), 1.773 bpb, 1.773 bps w/ no header, Normalized Dissimilarity Rate: 0.886702
Total bytes: 1274816 (1.2 MB), 1.773 bpb, 1.773 bps w/ no header, Normalized Dissimilarity Rate: 0.886598
Total bytes: 365418 (356.9 KB), 1.891 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945518
Total bytes: 359224 (350.8 KB), 1.859 bpb, 1.859 bps w/ no header, Normalized Dissimilarity Rate: 0.929491
Total bytes: 359152 (350.7 KB), 1.859 bpb, 1.858 bps w/ no header, Normalized Dissimilarity Rate: 0.929305
Total bytes: 357047 (348.7 KB), 1.848 bpb, 1.847 bps w/ no header, Normalized Dissimilarity Rate: 0.923858
Total bytes: 356335 (348.0 KB), 1.844 bpb, 1.844 bps w/ no header, Normalized Dissimilarity Rate: 0.922016
Total bytes: 356858 (348.5 KB), 1.847 bpb, 1.846 bps w/ no header, Normalized Dissimilarity Rate: 0.923369
Total bytes: 357228 (348.9 KB), 1.849 bpb, 1.848 bps w/ no header, Normalized Dissimilarity Rate: 0.924327
Total bytes: 422821 (412.9 KB), 1.931 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.965688
Total bytes: 415976 (406.2 KB), 1.9 bpb, 1.9 bps w/ no header, Normalized Dissimilarity Rate: 0.950055
Total bytes: 415049 (405.3 KB), 1.896 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.947938
Total bytes: 411989 (402.3 KB), 1.882 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.940949
Total bytes: 410950 (401.3 KB), 1.877 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.938576
Total bytes: 411673 (402.0 KB), 1.88 bpb, 1.88 bps w/ no header, Normalized Dissimilarity Rate: 0.940227
Total bytes: 412196 (402.5 KB), 1.883 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941422
Total bytes: 526255 (513.9 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966315
Total bytes: 519657 (507.5 KB), 1.908 bpb, 1.908 bps w/ no header, Normalized Dissimilarity Rate: 0.954199
Total bytes: 518505 (506.4 KB), 1.904 bpb, 1.904 bps w/ no header, Normalized Dissimilarity Rate: 0.952084
Total bytes: 514917 (502.8 KB), 1.891 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945496
Total bytes: 513482 (501.4 KB), 1.886 bpb, 1.885 bps w/ no header, Normalized Dissimilarity Rate: 0.942861
Total bytes: 514379 (502.3 KB), 1.889 bpb, 1.889 bps w/ no header, Normalized Dissimilarity Rate: 0.944508
Total bytes: 514846 (502.8 KB), 1.891 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.945365
Total bytes: 766123 (748.2 KB), 1.928 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.96387
Total bytes: 762652 (744.8 KB), 1.919 bpb, 1.919 bps w/ no header, Normalized Dissimilarity Rate: 0.959503
Total bytes: 758049 (740.3 KB), 1.907 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953712
Total bytes: 753010 (735.4 KB), 1.895 bpb, 1.895 bps w/ no header, Normalized Dissimilarity Rate: 0.947373
Total bytes: 749902 (732.3 KB), 1.887 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.943463
Total bytes: 751685 (734.1 KB), 1.891 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945706
Total bytes: 751746 (734.1 KB), 1.892 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945783
Total bytes: 509373 (497.4 KB), 1.951 bpb, 1.951 bps w/ no header, Normalized Dissimilarity Rate: 0.975466
Total bytes: 501521 (489.8 KB), 1.921 bpb, 1.921 bps w/ no header, Normalized Dissimilarity Rate: 0.960429
Total bytes: 500601 (488.9 KB), 1.917 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.958667
Total bytes: 497041 (485.4 KB), 1.904 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.95185
Total bytes: 495513 (483.9 KB), 1.898 bpb, 1.897 bps w/ no header, Normalized Dissimilarity Rate: 0.948924
Total bytes: 496601 (485.0 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.951007
Total bytes: 497275 (485.6 KB), 1.905 bpb, 1.904 bps w/ no header, Normalized Dissimilarity Rate: 0.952298
Total bytes: 709854 (693.2 KB), 1.92 bpb, 1.92 bps w/ no header, Normalized Dissimilarity Rate: 0.960029
Total bytes: 698085 (681.7 KB), 1.888 bpb, 1.888 bps w/ no header, Normalized Dissimilarity Rate: 0.944112
Total bytes: 694249 (678.0 KB), 1.878 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.938925
Total bytes: 688098 (672.0 KB), 1.861 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930606
Total bytes: 684736 (668.7 KB), 1.852 bpb, 1.852 bps w/ no header, Normalized Dissimilarity Rate: 0.926059
Total bytes: 686495 (670.4 KB), 1.857 bpb, 1.857 bps w/ no header, Normalized Dissimilarity Rate: 0.928438
Total bytes: 687772 (671.7 KB), 1.86 bpb, 1.86 bps w/ no header, Normalized Dissimilarity Rate: 0.930165
Total bytes: 1016628 (992.8 KB), 1.903 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.951311
Total bytes: 1005902 (982.3 KB), 1.883 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941274
Total bytes: 1003087 (979.6 KB), 1.877 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.93864
Total bytes: 994368 (971.1 KB), 1.861 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930481
Total bytes: 986916 (963.8 KB), 1.847 bpb, 1.847 bps w/ no header, Normalized Dissimilarity Rate: 0.923508
Total bytes: 988702 (965.5 KB), 1.85 bpb, 1.85 bps w/ no header, Normalized Dissimilarity Rate: 0.925179
Total bytes: 989854 (966.7 KB), 1.853 bpb, 1.852 bps w/ no header, Normalized Dissimilarity Rate: 0.926257
Total bytes: 419548 (409.7 KB), 1.931 bpb, 1.93 bps w/ no header, Normalized Dissimilarity Rate: 0.965308
Total bytes: 415979 (406.2 KB), 1.914 bpb, 1.914 bps w/ no header, Normalized Dissimilarity Rate: 0.957096
Total bytes: 415573 (405.8 KB), 1.912 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956162
