Total bytes: 51385 (50.2 KB), 1.891 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.945655
Total bytes: 51345 (50.1 KB), 1.89 bpb, 1.888 bps w/ no header, Normalized Dissimilarity Rate: 0.944919
Total bytes: 51326 (50.1 KB), 1.889 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944569
Total bytes: 51340 (50.1 KB), 1.89 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944827
Total bytes: 51392 (50.2 KB), 1.892 bpb, 1.888 bps w/ no header, Normalized Dissimilarity Rate: 0.945784
Total bytes: 51385 (50.2 KB), 1.891 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.945655
Total bytes: 51391 (50.2 KB), 1.892 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.945765
Total bytes: 61621 (60.2 KB), 1.91 bpb, 1.909 bps w/ no header, Normalized Dissimilarity Rate: 0.955124
Total bytes: 61590 (60.1 KB), 1.909 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.954643
Total bytes: 61552 (60.1 KB), 1.908 bpb, 1.906 bps w/ no header, Normalized Dissimilarity Rate: 0.954054
Total bytes: 61566 (60.1 KB), 1.909 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.954271
Total bytes: 61648 (60.2 KB), 1.911 bpb, 1.908 bps w/ no header, Normalized Dissimilarity Rate: 0.955542
Total bytes: 61626 (60.2 KB), 1.91 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.955201
Total bytes: 154904 (151.3 KB), 1.828 bpb, 1.827 bps w/ no header, Normalized Dissimilarity Rate: 0.913842
Total bytes: 154863 (151.2 KB), 1.827 bpb, 1.827 bps w/ no header, Normalized Dissimilarity Rate: 0.9136
Total bytes: 154848 (151.2 KB), 1.827 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913512
Total bytes: 154830 (151.2 KB), 1.827 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913406
Total bytes: 154895 (151.3 KB), 1.828 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913789
Total bytes: 154859 (151.2 KB), 1.827 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913577
Total bytes: 154900 (151.3 KB), 1.828 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913818
Total bytes: 55729 (54.4 KB), 1.882 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.941134
Total bytes: 55673 (54.4 KB), 1.88 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.940188
Total bytes: 55647 (54.3 KB), 1.879 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.939749
