Total bytes: 631479 (616.7 KB), 1.955 bpb, 1.954 bps w/ no header, Normalized Dissimilarity Rate: 0.977327
Total bytes: 631420 (616.6 KB), 1.954 bpb, 1.954 bps w/ no header, Normalized Dissimilarity Rate: 0.977236
Total bytes: 631663 (616.9 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.977612
Total bytes: 631538 (616.7 KB), 1.955 bpb, 1.954 bps w/ no header, Normalized Dissimilarity Rate: 0.977418
Total bytes: 529041 (516.6 KB), 1.969 bpb, 1.968 bps w/ no header, Normalized Dissimilarity Rate: 0.984274
Total bytes: 527027 (514.7 KB), 1.961 bpb, 1.961 bps w/ no header, Normalized Dissimilarity Rate: 0.980527
Total bytes: 526481 (514.1 KB), 1.959 bpb, 1.959 bps w/ no header, Normalized Dissimilarity Rate: 0.979511
Total bytes: 525416 (513.1 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.97753
Total bytes: 525219 (512.9 KB), 1.954 bpb, 1.954 bps w/ no header, Normalized Dissimilarity Rate: 0.977163
Total bytes: 525416 (513.1 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.97753
Total bytes: 525856 (513.5 KB), 1.957 bpb, 1.956 bps w/ no header, Normalized Dissimilarity Rate: 0.978349
Total bytes: 377088 (368.2 KB), 1.968 bpb, 1.968 bps w/ no header, Normalized Dissimilarity Rate: 0.984023
Total bytes: 376560 (367.7 KB), 1.965 bpb, 1.965 bps w/ no header, Normalized Dissimilarity Rate: 0.982645
Total bytes: 375682 (366.9 KB), 1.961 bpb, 1.96 bps w/ no header, Normalized Dissimilarity Rate: 0.980354
Total bytes: 375182 (366.4 KB), 1.958 bpb, 1.958 bps w/ no header, Normalized Dissimilarity Rate: 0.979049
Total bytes: 375071 (366.3 KB), 1.958 bpb, 1.957 bps w/ no header, Normalized Dissimilarity Rate: 0.97876
Total bytes: 375251 (366.5 KB), 1.958 bpb, 1.958 bps w/ no header, Normalized Dissimilarity Rate: 0.979229
Total bytes: 375175 (366.4 KB), 1.958 bpb, 1.957 bps w/ no header, Normalized Dissimilarity Rate: 0.979031
Total bytes: 524604 (512.3 KB), 1.83 bpb, 1.83 bps w/ no header, Normalized Dissimilarity Rate: 0.915147
Total bytes: 523906 (511.6 KB), 1.828 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.913929
Total bytes: 519598 (507.4 KB), 1.813 bpb, 1.813 bps w/ no header, Normalized Dissimilarity Rate: 0.906414
Total bytes: 516945 (504.8 KB), 1.804 bpb, 1.803 bps w/ no header, Normalized Dissimilarity Rate: 0.901786
Total bytes: 515719 (503.6 KB), 1.799 bpb, 1.799 bps w/ no header, Normalized Dissimilarity Rate: 0.899647
Total bytes: 516292 (504.2 KB), 1.801 bpb, 1.801 bps w/ no header, Normalized Dissimilarity Rate: 0.900647
Total bytes: 515995 (503.9 KB), 1.8 bpb, 1.8 bps w/ no header, Normalized Dissimilarity Rate: 0.900129
Total bytes: 468619 (457.6 KB), 1.981 bpb, 1.981 bps w/ no header, Normalized Dissimilarity Rate: 0.990447
Total bytes: 467916 (456.9 KB), 1.978 bpb, 1.978 bps w/ no header, Normalized Dissimilarity Rate: 0.988961
Total bytes: 467722 (456.8 KB), 1.977 bpb, 1.977 bps w/ no header, Normalized Dissimilarity Rate: 0.988551
Total bytes: 467467 (456.5 KB), 1.976 bpb, 1.976 bps w/ no header, Normalized Dissimilarity Rate: 0.988013
Total bytes: 467411 (456.5 KB), 1.976 bpb, 1.975 bps w/ no header, Normalized Dissimilarity Rate: 0.987894
Total bytes: 467557 (456.6 KB), 1.976 bpb, 1.976 bps w/ no header, Normalized Dissimilarity Rate: 0.988203
Total bytes: 467568 (456.6 KB), 1.976 bpb, 1.976 bps w/ no header, Normalized Dissimilarity Rate: 0.988226
Total bytes: 166792 (162.9 KB), 1.961 bpb, 1.96 bps w/ no header, Normalized Dissimilarity Rate: 0.98047
Total bytes: 165996 (162.1 KB), 1.952 bpb, 1.951 bps w/ no header, Normalized Dissimilarity Rate: 0.975791
Total bytes: 165922 (162.0 KB), 1.951 bpb, 1.95 bps w/ no header, Normalized Dissimilarity Rate: 0.975356
Total bytes: 165832 (161.9 KB), 1.95 bpb, 1.949 bps w/ no header, Normalized Dissimilarity Rate: 0.974827
Total bytes: 165868 (162.0 KB), 1.95 bpb, 1.949 bps w/ no header, Normalized Dissimilarity Rate: 0.975039
Total bytes: 165855 (162.0 KB), 1.95 bpb, 1.949 bps w/ no header, Normalized Dissimilarity Rate: 0.974962
Total bytes: 165974 (162.1 KB), 1.951 bpb, 1.95 bps w/ no header, Normalized Dissimilarity Rate: 0.975662
Total bytes: 807662 (788.7 KB), 1.955 bpb, 1.954 bps w/ no header, Normalized Dissimilarity Rate: 0.977268
Total bytes: 806122 (787.2 KB), 1.951 bpb, 1.951 bps w/ no header, Normalized Dissimilarity Rate: 0.975404
Total bytes: 803367 (784.5 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972071
Total bytes: 800516 (781.8 KB), 1.937 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968621
