Total bytes: 94376 (92.2 KB), 1.946 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973152
Total bytes: 94367 (92.2 KB), 1.946 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973059
Total bytes: 94377 (92.2 KB), 1.946 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973162
Total bytes: 94442 (92.2 KB), 1.948 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.973832
Total bytes: 94442 (92.2 KB), 1.948 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973832
Total bytes: 234376 (228.9 KB), 1.915 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.957569
Total bytes: 234735 (229.2 KB), 1.918 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.959036
Total bytes: 234233 (228.7 KB), 1.914 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956985
Total bytes: 234245 (228.8 KB), 1.914 bpb, 1.914 bps w/ no header, Normalized Dissimilarity Rate: 0.957034
Total bytes: 234142 (228.7 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956613
Total bytes: 233703 (228.2 KB), 1.91 bpb, 1.909 bps w/ no header, Normalized Dissimilarity Rate: 0.954819
Total bytes: 110216 (107.6 KB), 1.936 bpb, 1.936 bps w/ no header, Normalized Dissimilarity Rate: 0.968208
Total bytes: 110196 (107.6 KB), 1.936 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968033
Total bytes: 110193 (107.6 KB), 1.936 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968006
Total bytes: 110206 (107.6 KB), 1.936 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968121
Total bytes: 110254 (107.7 KB), 1.937 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968542
Total bytes: 110248 (107.7 KB), 1.937 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968489
Total bytes: 110249 (107.7 KB), 1.937 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968498
Total bytes: 62051 (60.6 KB), 1.94 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.970127
Total bytes: 62027 (60.6 KB), 1.94 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969751
Total bytes: 62015 (60.6 KB), 1.939 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.969564
Total bytes: 62034 (60.6 KB), 1.94 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969861
Total bytes: 62084 (60.6 KB), 1.941 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.970643
Total bytes: 62074 (60.6 KB), 1.941 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.970486
Total bytes: 114141 (111.5 KB), 1.841 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.920308
Total bytes: 114133 (111.5 KB), 1.84 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.920244
Total bytes: 114077 (111.4 KB), 1.84 bpb, 1.839 bps w/ no header, Normalized Dissimilarity Rate: 0.919792
Total bytes: 114086 (111.4 KB), 1.84 bpb, 1.839 bps w/ no header, Normalized Dissimilarity Rate: 0.919865
Total bytes: 114097 (111.4 KB), 1.84 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.919953
Total bytes: 113993 (111.3 KB), 1.838 bpb, 1.836 bps w/ no header, Normalized Dissimilarity Rate: 0.919115
Total bytes: 116514 (113.8 KB), 1.947 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.973312
Total bytes: 116489 (113.8 KB), 1.946 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973103
Total bytes: 116454 (113.7 KB), 1.946 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.972811
Total bytes: 116478 (113.7 KB), 1.946 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973012
Total bytes: 116546 (113.8 KB), 1.947 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.97358
Total bytes: 116520 (113.8 KB), 1.947 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.973362
Total bytes: 47323 (46.2 KB), 1.895 bpb, 1.894 bps w/ no header, Normalized Dissimilarity Rate: 0.947749
Total bytes: 47262 (46.2 KB), 1.893 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.946527
Total bytes: 47243 (46.1 KB), 1.892 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.946147
Total bytes: 47288 (46.2 KB), 1.894 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.947048
Total bytes: 47334 (46.2 KB), 1.896 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.947969
Total bytes: 47293 (46.2 KB), 1.894 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.947148
Total bytes: 47312 (46.2 KB), 1.895 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.947529
Total bytes: 113266 (110.6 KB), 1.918 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.959008
Total bytes: 113257 (110.6 KB), 1.918 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.958931
Total bytes: 113146 (110.5 KB), 1.916 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.957992
Total bytes: 113162 (110.5 KB), 1.916 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.958127
Total bytes: 113233 (110.6 KB), 1.917 bpb, 1.916 bps w/ no header, Normalized Dissimilarity Rate: 0.958728
Total bytes: 113190 (110.5 KB), 1.917 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.958364
Total bytes: 83980 (82.0 KB), 1.935 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967453
Total bytes: 83911 (81.9 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966658
Total bytes: 83882 (81.9 KB), 1.933 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.966324
Total bytes: 83900 (81.9 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966531
Total bytes: 83966 (82.0 KB), 1.935 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.967292
Total bytes: 83954 (82.0 KB), 1.934 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.967153
Total bytes: 74182 (72.4 KB), 1.895 bpb, 1.894 bps w/ no header, Normalized Dissimilarity Rate: 0.947513
Total bytes: 74070 (72.3 KB), 1.892 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.946083
Total bytes: 74027 (72.3 KB), 1.891 bpb, 1.889 bps w/ no header, Normalized Dissimilarity Rate: 0.945534
Total bytes: 74078 (72.3 KB), 1.892 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.946185
Total bytes: 74145 (72.4 KB), 1.894 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.947041
Total bytes: 74076 (72.3 KB), 1.892 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.946159
Total bytes: 125841 (122.9 KB), 1.939 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.969669
Total bytes: 125793 (122.8 KB), 1.939 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969299
Total bytes: 125778 (122.8 KB), 1.938 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.969184
Total bytes: 125789 (122.8 KB), 1.939 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969268
Total bytes: 125857 (122.9 KB), 1.94 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969792
Total bytes: 125840 (122.9 KB), 1.939 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969661
Total bytes: 171812 (167.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946477
Total bytes: 171821 (167.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946526
Total bytes: 171789 (167.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.94635
Total bytes: 171781 (167.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946306
Total bytes: 171845 (167.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946658
Total bytes: 171824 (167.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946543
Total bytes: 110279 (107.7 KB), 1.929 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.964357
Total bytes: 110227 (107.6 KB), 1.928 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.963902
Total bytes: 110167 (107.6 KB), 1.927 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963377
Total bytes: 110212 (107.6 KB), 1.928 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963771
Total bytes: 110266 (107.7 KB), 1.928 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.964243
