Total bytes: 886988 (866.2 KB), 1.766 bpb, 1.766 bps w/ no header, Normalized Dissimilarity Rate: 0.883246
Total bytes: 1081296 (1.0 MB), 1.791 bpb, 1.791 bps w/ no header, Normalized Dissimilarity Rate: 0.895703
Total bytes: 1072468 (1.0 MB), 1.777 bpb, 1.777 bps w/ no header, Normalized Dissimilarity Rate: 0.88839
Total bytes: 1063631 (1.0 MB), 1.762 bpb, 1.762 bps w/ no header, Normalized Dissimilarity Rate: 0.88107
Total bytes: 1055609 (1.0 MB), 1.749 bpb, 1.749 bps w/ no header, Normalized Dissimilarity Rate: 0.874425
Total bytes: 1051010 (1.0 MB), 1.741 bpb, 1.741 bps w/ no header, Normalized Dissimilarity Rate: 0.870615
Total bytes: 1198214 (1.1 MB), 1.936 bpb, 1.936 bps w/ no header, Normalized Dissimilarity Rate: 0.967983
Total bytes: 1182039 (1.1 MB), 1.91 bpb, 1.91 bps w/ no header, Normalized Dissimilarity Rate: 0.954916
Total bytes: 1178209 (1.1 MB), 1.904 bpb, 1.904 bps w/ no header, Normalized Dissimilarity Rate: 0.951822
Total bytes: 1170642 (1.1 MB), 1.891 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945709
Total bytes: 1166149 (1.1 MB), 1.884 bpb, 1.884 bps w/ no header, Normalized Dissimilarity Rate: 0.942079
Total bytes: 1566447 (1.5 MB), 1.873 bpb, 1.873 bps w/ no header, Normalized Dissimilarity Rate: 0.936354
Total bytes: 1551333 (1.5 MB), 1.855 bpb, 1.855 bps w/ no header, Normalized Dissimilarity Rate: 0.92732
Total bytes: 1545085 (1.5 MB), 1.847 bpb, 1.847 bps w/ no header, Normalized Dissimilarity Rate: 0.923585
Total bytes: 1534174 (1.5 MB), 1.834 bpb, 1.834 bps w/ no header, Normalized Dissimilarity Rate: 0.917063
Total bytes: 1522056 (1.5 MB), 1.82 bpb, 1.82 bps w/ no header, Normalized Dissimilarity Rate: 0.909819
Total bytes: 518362 (506.2 KB), 1.924 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962184
Total bytes: 510504 (498.5 KB), 1.895 bpb, 1.895 bps w/ no header, Normalized Dissimilarity Rate: 0.947598
Total bytes: 509103 (497.2 KB), 1.89 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.944998
Total bytes: 504663 (492.8 KB), 1.874 bpb, 1.873 bps w/ no header, Normalized Dissimilarity Rate: 0.936756
Total bytes: 503602 (491.8 KB), 1.87 bpb, 1.869 bps w/ no header, Normalized Dissimilarity Rate: 0.934787
Total bytes: 295654 (288.7 KB), 1.864 bpb, 1.864 bps w/ no header, Normalized Dissimilarity Rate: 0.932107
Total bytes: 293363 (286.5 KB), 1.85 bpb, 1.849 bps w/ no header, Normalized Dissimilarity Rate: 0.924885
Total bytes: 292531 (285.7 KB), 1.845 bpb, 1.844 bps w/ no header, Normalized Dissimilarity Rate: 0.922262
